nombre_torneo,nombre_especialidad,nombre_deportista,intento,marca,posicion
Torneo de Saint Vincent and the Grenadines,carrera 42000 m,Ruth CHEPNGETICH,1,7392688,3
Torneo de Saint Vincent and the Grenadines,carrera 5000 m,Solomon BERIHU,1,772147,1
Torneo de Saint Vincent and the Grenadines,carrera 5000 m,Hagos GEBRHIWET,1,772812,2
Torneo de Saint Vincent and the Grenadines,carrera 5000 m,Beatrice CHEBET,1,774095,3
Torneo de Saint Vincent and the Grenadines,carrera 800 m,Collins KIPRUTO,1,102028,1
Torneo de Saint Vincent and the Grenadines,carrera 800 m,Marco AROP,1,102141,2
Torneo de Saint Vincent and the Grenadines,carrera 800 m,Raevyn ROGERS,1,102158,3
Torneo de Saint Vincent and the Grenadines,lanzamiento de bala,Darlan ROMANI,1,2519,1
Torneo de Saint Vincent and the Grenadines,lanzamiento de bala,Orazio CREMONA,9,2503,2
Torneo de Saint Vincent and the Grenadines,lanzamiento de bala,Tomas WALSH,7,2502,3
Torneo de Saint Vincent and the Grenadines,lanzamiento de disco,Traves SMIKLE,10,7893,1
Torneo de Saint Vincent and the Grenadines,lanzamiento de disco,Yang CHEN,2,7878,2
Torneo de Saint Vincent and the Grenadines,lanzamiento de disco,Andressa DE MORAIS,4,7867,3
Torneo de Saint Vincent and the Grenadines,lanzamiento de jabalina,Shiying LIU,4,9950,1
Torneo de Saint Vincent and the Grenadines,lanzamiento de jabalina,Marcin KRUKOWSKI,9,9931,2
Torneo de Saint Vincent and the Grenadines,lanzamiento de jabalina,Sara KOLAK,6,9931,3
Torneo de Saint Vincent and the Grenadines,lanzamiento de martillo,Janeah STEWART,3,8983,1
Torneo de Saint Vincent and the Grenadines,lanzamiento de martillo,Laura IGAUNE,2,8978,2
Torneo de Saint Vincent and the Grenadines,lanzamiento de martillo,Maggie EWEN,2,8968,3
Torneo de Saint Vincent and the Grenadines,salto con pertiga,Ninon GUILLON-ROMARIN,9,667,1
Torneo de Saint Vincent and the Grenadines,salto con pertiga,Emily GROVE,7,667,2
Torneo de Saint Vincent and the Grenadines,salto con pertiga,Sandi MORRIS,5,666,3
Torneo de Saint Vincent and the Grenadines,salto de altura,Mateusz PRZYBYLKO,8,261,1
Torneo de Saint Vincent and the Grenadines,salto de altura,Nafissatou THIAM,4,261,2
Torneo de Saint Vincent and the Grenadines,salto de altura,Ella JUNNILA,1,261,3
Torneo de Saint Vincent and the Grenadines,salto largo,Maykel MASSÓ,5,956,1
Torneo de Saint Vincent and the Grenadines,salto largo,Tajay GAYLE,6,955,2
Torneo de Saint Vincent and the Grenadines,salto largo,Thobias MONTLER,5,951,3
Torneo de Saint Vincent and the Grenadines,salto triple,Yulimar ROJAS,7,1988,1
Torneo de Saint Vincent and the Grenadines,salto triple,Kristin GIERISCH,8,1978,2
Torneo de Saint Vincent and the Grenadines,salto triple,Yaming ZHU,4,1975,3
Torneo de Samoa,carrera 100 m,Blessing OKAGBARE,1,9764,1
Torneo de Samoa,carrera 100 m,Andre DE GRASSE,1,9772,2
Torneo de Samoa,carrera 100 m,Yuki KOIKE,1,9802,3
Torneo de Samoa,carrera 10000 m,Selemon BAREGA,1,1608688,1
Torneo de Samoa,carrera 10000 m,Gete ALEMAYEHU,1,1613165,2
Torneo de Samoa,carrera 10000 m,Julien WANDERS,1,1625444,3
Torneo de Samoa,carrera 110 m con vallas,Brianna MCNEAL,1,12137,1
Torneo de Samoa,carrera 110 m con vallas,Wenjun XIE,1,12154,2
Torneo de Samoa,carrera 110 m con vallas,Sally PEARSON,1,12165,3
Torneo de Samoa,carrera 1500 m,Bethwell BIRGEN,1,209428,1
Torneo de Samoa,carrera 1500 m,Marcin LEWANDOWSKI,1,210202,2
Torneo de Samoa,carrera 1500 m,Shelby HOULIHAN,1,212300,3
Torneo de Samoa,carrera 200 m,Aaron BROWN,1,19526,1
Torneo de Samoa,carrera 200 m,Kayla WHITE,1,19659,2
Torneo de Samoa,carrera 200 m,Brittany BROWN,1,19660,3
Torneo de Samoa,carrera 21000 m,Julien WANDERS,1,3492051,1
Torneo de Samoa,carrera 21000 m,Valary JEMELI,1,3492152,2
Torneo de Samoa,carrera 21000 m,Dorcas Jepchirchir TUITOEK,1,3492545,3
Torneo de Samoa,carrera 3000 m con vallas,Luiza GEGA,1,481830,1
Torneo de Samoa,carrera 3000 m con vallas,Chala BEYO,1,482296,2
Torneo de Samoa,carrera 3000 m con vallas,Anna Emilie MØLLER,1,482484,3
Torneo de Samoa,carrera 400 m,Nathan STROTHER,1,43482,1
Torneo de Samoa,carrera 400 m,Dalilah MUHAMMAD,1,43496,2
Torneo de Samoa,carrera 400 m,Laviai NIELSEN,1,43660,3
Torneo de Samoa,carrera 400 m con vallas,Sydney MCLAUGHLIN,1,46162,1
Torneo de Samoa,carrera 400 m con vallas,Abdelmalik LAHOULOU,1,46180,2
Torneo de Samoa,carrera 400 m con vallas,Dalilah MUHAMMAD,1,46332,3
Torneo de Samoa,carrera 42000 m,Kaan Kigen ÖZBILEN,1,7304821,1
Torneo de Samoa,carrera 42000 m,Getaneh MOLLA,1,7317841,2
Torneo de Samoa,carrera 42000 m,Birhane DIBABA,1,7322641,3
Torneo de Samoa,carrera 5000 m,Telahun Haile BEKELE,1,772121,1
Torneo de Samoa,carrera 5000 m,Eilish MCCOLGAN,1,772270,2
Torneo de Samoa,carrera 5000 m,Karissa SCHWEIZER,1,789193,3
Torneo de Samoa,carrera 800 m,Brandon MCBRIDE,1,102391,1
Torneo de Samoa,carrera 800 m,Olha LYAKHOVA,1,102638,2
Torneo de Samoa,carrera 800 m,Marcin LEWANDOWSKI,1,103318,3
Torneo de Samoa,lanzamiento de bala,Filip MIHALJEVIĆ,8,2520,1
Torneo de Samoa,lanzamiento de bala,Christina SCHWANITZ,5,2519,2
Torneo de Samoa,lanzamiento de bala,Darrell HILL,3,2519,3
Torneo de Samoa,lanzamiento de disco,Laulauga TAUSAGA,5,7894,1
Torneo de Samoa,lanzamiento de disco,Piotr MAŁACHOWSKI,9,7869,2
Torneo de Samoa,lanzamiento de disco,Fedrick DACRES,8,7868,3
Torneo de Samoa,lanzamiento de jabalina,Chao-Tsun CHENG,1,9963,1
Torneo de Samoa,lanzamiento de jabalina,Liveta JASIŪNAITĖ,7,9961,2
Torneo de Samoa,lanzamiento de jabalina,Kelsey-Lee BARBER,6,9951,3
Torneo de Samoa,lanzamiento de martillo,Hanna MALYSHIK,9,8988,1
Torneo de Samoa,lanzamiento de martillo,Iryna KLYMETS,8,8985,2
Torneo de Samoa,lanzamiento de martillo,Rudy WINKLER,1,8983,3
Torneo de Samoa,salto con pertiga,Holly BRADSHAW,10,664,1
Torneo de Samoa,salto con pertiga,Michaela MEIJER,8,662,2
Torneo de Samoa,salto con pertiga,Sam KENDRICKS,4,660,3
Torneo de Samoa,salto de altura,Bohdan BONDARENKO,8,261,1
Torneo de Samoa,salto de altura,Vashti CUNNINGHAM,4,261,2
Torneo de Samoa,salto de altura,Karyna DEMIDIK,6,259,3
Torneo de Samoa,salto largo,Malaika MIHAMBO,8,952,1
Torneo de Samoa,salto largo,Caterine IBARGUEN,2,952,2
Torneo de Samoa,salto largo,Juan Miguel ECHEVARRÍA,2,950,3
Torneo de Samoa,salto triple,Cristian NÁPOLES,10,1983,1
Torneo de Samoa,salto triple,Yosiris URRUTIA,5,1977,2
Torneo de Samoa,salto triple,Christian TAYLOR,8,1965,3
Torneo de San Marino,carrera 100 m,Mario BURKE,1,9760,1
Torneo de San Marino,carrera 100 m,Yuki KOIKE,1,9823,2
Torneo de San Marino,carrera 100 m,Kiara GRANT,1,9828,3
Torneo de San Marino,carrera 10000 m,Emily SISSON,1,1611894,1
Torneo de San Marino,carrera 10000 m,Tsigie GEBRESELAMA,1,1622156,2
Torneo de San Marino,carrera 10000 m,Molly HUDDLE,1,1622685,3
Torneo de San Marino,carrera 110 m con vallas,Andrew POZZI,1,12115,1
Torneo de San Marino,carrera 110 m con vallas,Chanel BRISSETT,1,12121,2
Torneo de San Marino,carrera 110 m con vallas,Omar MCLEOD,1,12189,3
Torneo de San Marino,carrera 1500 m,Rababe ARAFI,1,208782,1
Torneo de San Marino,carrera 1500 m,George Meitamei MANANGOI,1,209318,2
Torneo de San Marino,carrera 1500 m,Ronald KWEMOI,1,209399,3
Torneo de San Marino,carrera 200 m,Andrew HUDSON,1,19550,1
Torneo de San Marino,carrera 200 m,Cambrea STURGIS,1,19597,2
Torneo de San Marino,carrera 200 m,Alex QUIÑÓNEZ,1,19646,3
Torneo de San Marino,carrera 21000 m,Yalemzerf YEHUALAW,1,3490395,1
Torneo de San Marino,carrera 21000 m,Geoffrey KAMWOROR,1,3494272,2
Torneo de San Marino,carrera 21000 m,Zeineba YIMER,1,3502507,3
Torneo de San Marino,carrera 3000 m con vallas,Celliphine Chepteek CHESPOL,1,484348,1
Torneo de San Marino,carrera 3000 m con vallas,Mercy WANJIRU,1,484437,2
Torneo de San Marino,carrera 3000 m con vallas,Anna Emilie MØLLER,1,485696,3
Torneo de San Marino,carrera 400 m,Sharrika BARNETT,1,43518,1
Torneo de San Marino,carrera 400 m,Akeem BLOOMFIELD,1,43544,2
Torneo de San Marino,carrera 400 m,Kahmari MONTGOMERY,1,43574,3
Torneo de San Marino,carrera 400 m con vallas,Kyron MCMASTER,1,46174,1
Torneo de San Marino,carrera 400 m con vallas,Lauren WELLS,1,46239,2
Torneo de San Marino,carrera 400 m con vallas,Anna RYZHYKOVA,1,46497,3
Torneo de San Marino,carrera 42000 m,Kaan Kigen ÖZBILEN,1,7303292,1
Torneo de San Marino,carrera 42000 m,Reuben Kiprop KIPYEGO,1,7308304,2
Torneo de San Marino,carrera 42000 m,Vivian J. CHERUIYOT,1,7317552,3
Torneo de San Marino,carrera 5000 m,Tsehay GEMECHU,1,772505,1
Torneo de San Marino,carrera 5000 m,Caroline Chepkoech KIPKIRUI,1,777682,2
Torneo de San Marino,carrera 5000 m,Selemon BAREGA,1,777908,3
Torneo de San Marino,carrera 800 m,Cornelius TUWEI,1,102008,1
Torneo de San Marino,carrera 800 m,Amel TUKA,1,102118,2
Torneo de San Marino,carrera 800 m,Winnie NANYONDO,1,102124,3
Torneo de San Marino,lanzamiento de bala,Chase EALEY,7,2517,1
Torneo de San Marino,lanzamiento de bala,Michał HARATYK,7,2513,2
Torneo de San Marino,lanzamiento de bala,Joe KOVACS,3,2500,3
Torneo de San Marino,lanzamiento de disco,Whitney ASHLEY,4,7904,1
Torneo de San Marino,lanzamiento de disco,Fedrick DACRES,2,7901,2
Torneo de San Marino,lanzamiento de disco,Dani STEVENS,9,7888,3
Torneo de San Marino,lanzamiento de jabalina,Yekaterina STARYGINA,10,9936,1
Torneo de San Marino,lanzamiento de jabalina,Lina MUZE,1,9895,2
Torneo de San Marino,lanzamiento de jabalina,Kim AMB,9,9874,3
Torneo de San Marino,lanzamiento de martillo,Joanna FIODOROW,1,8986,1
Torneo de San Marino,lanzamiento de martillo,Valeriy PRONKIN,8,8967,2
Torneo de San Marino,lanzamiento de martillo,DeAnna PRICE,10,8960,3
Torneo de San Marino,salto con pertiga,Augusto DUTRA,8,666,1
Torneo de San Marino,salto con pertiga,Christopher NILSEN,5,666,2
Torneo de San Marino,salto con pertiga,Armand DUPLANTIS,2,666,3
Torneo de San Marino,salto de altura,Maksim NEDASEKAU,6,260,1
Torneo de San Marino,salto de altura,Kamila LIĆWINKO,1,259,2
Torneo de San Marino,salto de altura,Daniela STANCIU,2,258,3
Torneo de San Marino,salto largo,Alina ROTARU,1,949,1
Torneo de San Marino,salto largo,Katarina JOHNSON-THOMPSON,10,949,2
Torneo de San Marino,salto largo,Changzhou HUANG,3,947,3
Torneo de San Marino,salto triple,Will CLAYE,7,1996,1
Torneo de San Marino,salto triple,Olha SALADUKHA,2,1992,2
Torneo de San Marino,salto triple,Thea LAFOND,5,1991,3
Torneo de Sao Tome and Principe,carrera 100 m,Elaine THOMPSON,1,9779,1
Torneo de Sao Tome and Principe,carrera 100 m,ShaCarri RICHARDSON,1,9800,2
Torneo de Sao Tome and Principe,carrera 100 m,Arthur CISSÉ,1,9815,3
Torneo de Sao Tome and Principe,carrera 10000 m,Lopez LOMONG,1,1608801,1
Torneo de Sao Tome and Principe,carrera 10000 m,Gete ALEMAYEHU,1,1610609,2
Torneo de Sao Tome and Principe,carrera 10000 m,Netsanet GUDETA,1,1615957,3
Torneo de Sao Tome and Principe,carrera 110 m con vallas,Tonea MARSHALL,1,12127,1
Torneo de Sao Tome and Principe,carrera 110 m con vallas,Orlando ORTEGA,1,12152,2
Torneo de Sao Tome and Principe,carrera 110 m con vallas,Britany ANDERSON,1,12170,3
Torneo de Sao Tome and Principe,carrera 1500 m,Matthew CENTROWITZ,1,210568,1
Torneo de Sao Tome and Principe,carrera 1500 m,Stewart MCSWEYN,1,210898,2
Torneo de Sao Tome and Principe,carrera 1500 m,Ronald MUSAGALA,1,210942,3
Torneo de Sao Tome and Principe,carrera 200 m,Dezerea BRYANT,1,19545,1
Torneo de Sao Tome and Principe,carrera 200 m,Noah LYLES,1,19555,2
Torneo de Sao Tome and Principe,carrera 200 m,Kenneth BEDNAREK,1,19702,3
Torneo de Sao Tome and Principe,carrera 21000 m,Ruth CHEPNGETICH,1,3487372,1
Torneo de Sao Tome and Principe,carrera 21000 m,Vivian J. CHERUIYOT,1,3496479,2
Torneo de Sao Tome and Principe,carrera 21000 m,Lonah Chemtai SALPETER,1,3497556,3
Torneo de Sao Tome and Principe,carrera 3000 m con vallas,Karoline Bjerkeli GRØVDAL,1,485180,1
Torneo de Sao Tome and Principe,carrera 3000 m con vallas,Soufiane EL BAKKALI,1,487537,2
Torneo de Sao Tome and Principe,carrera 3000 m con vallas,Winfred Mutile YAVI,1,489628,3
Torneo de Sao Tome and Principe,carrera 400 m,Chloe ABBOTT,1,43524,1
Torneo de Sao Tome and Principe,carrera 400 m,Sydney MCLAUGHLIN,1,43698,2
Torneo de Sao Tome and Principe,carrera 400 m,Laviai NIELSEN,1,43702,3
Torneo de Sao Tome and Principe,carrera 400 m con vallas,Abderrahman SAMBA,1,46254,1
Torneo de Sao Tome and Principe,carrera 400 m con vallas,Janieve RUSSELL,1,46478,2
Torneo de Sao Tome and Principe,carrera 400 m con vallas,Ayomide FOLORUNSO,1,46535,3
Torneo de Sao Tome and Principe,carrera 42000 m,Azmera GEBRU,1,7321417,1
Torneo de Sao Tome and Principe,carrera 42000 m,Eliud KIPCHOGE,1,7327396,2
Torneo de Sao Tome and Principe,carrera 42000 m,Emmanuel SAINA,1,7348724,3
Torneo de Sao Tome and Principe,carrera 5000 m,Laura WEIGHTMAN,1,775699,1
Torneo de Sao Tome and Principe,carrera 5000 m,Hawi FEYSA,1,778693,2
Torneo de Sao Tome and Principe,carrera 5000 m,Agnes Jebet TIROP,1,781915,3
Torneo de Sao Tome and Principe,carrera 800 m,Emmanuel Kipkurui KORIR,1,102021,1
Torneo de Sao Tome and Principe,carrera 800 m,Ajee WILSON,1,102342,2
Torneo de Sao Tome and Principe,carrera 800 m,Francine NIYONSABA,1,102468,3
Torneo de Sao Tome and Principe,lanzamiento de bala,Christina SCHWANITZ,3,2515,1
Torneo de Sao Tome and Principe,lanzamiento de bala,Jessica RAMSEY,6,2508,2
Torneo de Sao Tome and Principe,lanzamiento de bala,Bob BERTEMES,10,2505,3
Torneo de Sao Tome and Principe,lanzamiento de disco,Sandra PERKOVIĆ,10,7860,1
Torneo de Sao Tome and Principe,lanzamiento de disco,Simon PETTERSSON,8,7826,2
Torneo de Sao Tome and Principe,lanzamiento de disco,Fedrick DACRES,9,7795,3
Torneo de Sao Tome and Principe,lanzamiento de jabalina,Andreas HOFMANN,6,9955,1
Torneo de Sao Tome and Principe,lanzamiento de jabalina,Johannes VETTER,8,9924,2
Torneo de Sao Tome and Principe,lanzamiento de jabalina,Liveta JASIŪNAITĖ,1,9905,3
Torneo de Sao Tome and Principe,lanzamiento de martillo,Sean DONNELLY,2,8985,1
Torneo de Sao Tome and Principe,lanzamiento de martillo,Paweł FAJDEK,1,8945,2
Torneo de Sao Tome and Principe,lanzamiento de martillo,Hanna MALYSHIK,3,8937,3
Torneo de Sao Tome and Principe,salto con pertiga,Sandi MORRIS,5,667,1
Torneo de Sao Tome and Principe,salto con pertiga,Katie NAGEOTTE,6,665,2
Torneo de Sao Tome and Principe,salto con pertiga,Cole WALSH,9,663,3
Torneo de Sao Tome and Principe,salto de altura,Jeron ROBINSON,6,260,1
Torneo de Sao Tome and Principe,salto de altura,Nicola MCDERMOTT,8,259,2
Torneo de Sao Tome and Principe,salto de altura,Katarina JOHNSON-THOMPSON,7,259,3
Torneo de Sao Tome and Principe,salto largo,Zarck VISSER,6,955,1
Torneo de Sao Tome and Principe,salto largo,Yuki HASHIOKA,3,955,2
Torneo de Sao Tome and Principe,salto largo,Chantel MALONE,2,954,3
Torneo de Sao Tome and Principe,salto triple,Hugues Fabrice ZANGO,7,1993,1
Torneo de Sao Tome and Principe,salto triple,Chengetayi MAPAYA,1,1979,2
Torneo de Sao Tome and Principe,salto triple,Keturah ORJI,9,1977,3
Torneo de Saudi Arabia,carrera 100 m,Yuki KOIKE,1,9830,1
Torneo de Saudi Arabia,carrera 100 m,Carina HORN,1,9832,2
Torneo de Saudi Arabia,carrera 100 m,Divine ODUDURU,1,9834,3
Torneo de Saudi Arabia,carrera 10000 m,Agnes Jebet TIROP,1,1618733,1
Torneo de Saudi Arabia,carrera 10000 m,Tamirat TOLA,1,1634100,2
Torneo de Saudi Arabia,carrera 10000 m,Marielle HALL,1,1635601,3
Torneo de Saudi Arabia,carrera 110 m con vallas,Nadine VISSER,1,12100,1
Torneo de Saudi Arabia,carrera 110 m con vallas,Nia ALI,1,12200,2
Torneo de Saudi Arabia,carrera 110 m con vallas,Sharika NELVIS,1,12243,3
Torneo de Saudi Arabia,carrera 1500 m,Timothy CHERUIYOT,1,208983,1
Torneo de Saudi Arabia,carrera 1500 m,George Meitamei MANANGOI,1,208986,2
Torneo de Saudi Arabia,carrera 1500 m,Ronald KWEMOI,1,209412,3
Torneo de Saudi Arabia,carrera 200 m,Andrew HUDSON,1,19506,1
Torneo de Saudi Arabia,carrera 200 m,Blessing OKAGBARE,1,19553,2
Torneo de Saudi Arabia,carrera 200 m,Christian COLEMAN,1,19594,3
Torneo de Saudi Arabia,carrera 21000 m,Fikadu HAFTU,1,3482370,1
Torneo de Saudi Arabia,carrera 21000 m,Yomif KEJELCHA,1,3486532,2
Torneo de Saudi Arabia,carrera 21000 m,Roza DEREJE,1,3499995,3
Torneo de Saudi Arabia,carrera 3000 m con vallas,Maruša MIŠMAŠ,1,481398,1
Torneo de Saudi Arabia,carrera 3000 m con vallas,Takele NIGATE,1,482296,2
Torneo de Saudi Arabia,carrera 3000 m con vallas,Conseslus KIPRUTO,1,482745,3
Torneo de Saudi Arabia,carrera 400 m,​Demish GAYE,1,43558,1
Torneo de Saudi Arabia,carrera 400 m,Wilbert LONDON,1,43616,2
Torneo de Saudi Arabia,carrera 400 m,Sydney MCLAUGHLIN,1,43818,3
Torneo de Saudi Arabia,carrera 400 m con vallas,Yasmani COPELLO,1,46287,1
Torneo de Saudi Arabia,carrera 400 m con vallas,Amalie IUEL,1,46575,2
Torneo de Saudi Arabia,carrera 400 m con vallas,Rushell CLAYTON,1,46633,3
Torneo de Saudi Arabia,carrera 42000 m,Lonah Chemtai SALPETER,1,7313086,1
Torneo de Saudi Arabia,carrera 42000 m,Herpasa NEGASA,1,7343242,2
Torneo de Saudi Arabia,carrera 42000 m,Birhane DIBABA,1,7343711,3
Torneo de Saudi Arabia,carrera 5000 m,Edward Zakayo PINGUA,1,772128,1
Torneo de Saudi Arabia,carrera 5000 m,Paul CHELIMO,1,772442,2
Torneo de Saudi Arabia,carrera 5000 m,Eilish MCCOLGAN,1,772651,3
Torneo de Saudi Arabia,carrera 800 m,Clayton MURPHY,1,102005,1
Torneo de Saudi Arabia,carrera 800 m,Laura MUIR,1,102062,2
Torneo de Saudi Arabia,carrera 800 m,Lynsey SHARP,1,102075,3
Torneo de Saudi Arabia,lanzamiento de bala,Anna AVDEYEVA,7,2509,1
Torneo de Saudi Arabia,lanzamiento de bala,Ryan CROUSER,7,2508,2
Torneo de Saudi Arabia,lanzamiento de bala,Christina SCHWANITZ,3,2493,3
Torneo de Saudi Arabia,lanzamiento de disco,Yekaterina STROKOVA,2,7862,1
Torneo de Saudi Arabia,lanzamiento de disco,Lukas WEISSHAIDINGER,8,7802,2
Torneo de Saudi Arabia,lanzamiento de disco,Ehsan HADADI,10,7762,3
Torneo de Saudi Arabia,lanzamiento de jabalina,Arshad NADEEM,9,9964,1
Torneo de Saudi Arabia,lanzamiento de jabalina,Johannes VETTER,5,9866,2
Torneo de Saudi Arabia,lanzamiento de jabalina,Liveta JASIŪNAITĖ,3,9844,3
Torneo de Saudi Arabia,lanzamiento de martillo,Zheng WANG,8,8944,1
Torneo de Saudi Arabia,lanzamiento de martillo,Bence HALÁSZ,6,8877,2
Torneo de Saudi Arabia,lanzamiento de martillo,Janee KASSANAVOID,4,8871,3
Torneo de Saudi Arabia,salto con pertiga,Tina ŠUTEJ,5,667,1
Torneo de Saudi Arabia,salto con pertiga,Katie NAGEOTTE,10,667,2
Torneo de Saudi Arabia,salto con pertiga,Kurtis MARSCHALL,9,665,3
Torneo de Saudi Arabia,salto de altura,Andriy PROTSENKO,8,261,1
Torneo de Saudi Arabia,salto de altura,Kamila LIĆWINKO,6,261,2
Torneo de Saudi Arabia,salto de altura,Daniela STANCIU,2,261,3
Torneo de Saudi Arabia,salto largo,Malaika MIHAMBO,4,955,1
Torneo de Saudi Arabia,salto largo,Shara PROCTOR,2,954,2
Torneo de Saudi Arabia,salto largo,Katarina JOHNSON-THOMPSON,9,951,3
Torneo de Saudi Arabia,salto triple,Almir DOS SANTOS,8,1969,1
Torneo de Saudi Arabia,salto triple,Darya NIDBAYKINA,2,1966,2
Torneo de Saudi Arabia,salto triple,Caterine IBARGUEN,6,1964,3
Torneo de Scotland,carrera 100 m,Twanisha TERRY,1,9769,1
Torneo de Scotland,carrera 100 m,Divine ODUDURU,1,9775,2
Torneo de Scotland,carrera 100 m,Dafne SCHIPPERS,1,9798,3
Torneo de Scotland,carrera 10000 m,Susan KRUMINS,1,1611264,1
Torneo de Scotland,carrera 10000 m,Sifan HASSAN,1,1613823,2
Torneo de Scotland,carrera 10000 m,Yemaneberhan CRIPPA,1,1616413,3
Torneo de Scotland,carrera 110 m con vallas,Omar MCLEOD,1,12130,1
Torneo de Scotland,carrera 110 m con vallas,Megan TAPPER,1,12148,2
Torneo de Scotland,carrera 110 m con vallas,Orlando BENNETT,1,12260,3
Torneo de Scotland,carrera 1500 m,Josh KERR,1,209636,1
Torneo de Scotland,carrera 1500 m,Vincent KIBET,1,209816,2
Torneo de Scotland,carrera 1500 m,Matthew CENTROWITZ,1,210135,3
Torneo de Scotland,carrera 200 m,Teahna DANIELS,1,19553,1
Torneo de Scotland,carrera 200 m,Brittany BROWN,1,19668,2
Torneo de Scotland,carrera 200 m,Blessing OKAGBARE,1,19713,3
Torneo de Scotland,carrera 21000 m,Julien WANDERS,1,3499332,1
Torneo de Scotland,carrera 21000 m,Yomif KEJELCHA,1,3506292,2
Torneo de Scotland,carrera 21000 m,Morris Munene GACHAGA,1,3516986,3
Torneo de Scotland,carrera 3000 m con vallas,Barnabas KIPYEGO,1,483651,1
Torneo de Scotland,carrera 3000 m con vallas,Djilali BEDRANI,1,485003,2
Torneo de Scotland,carrera 3000 m con vallas,Winfred Mutile YAVI,1,487433,3
Torneo de Scotland,carrera 400 m,Wadeline JONATHAS,1,43458,1
Torneo de Scotland,carrera 400 m,Stephenie Ann MCPHERSON,1,43526,2
Torneo de Scotland,carrera 400 m,Sharrika BARNETT,1,43566,3
Torneo de Scotland,carrera 400 m con vallas,Sokwakhana ZAZINI,1,46186,1
Torneo de Scotland,carrera 400 m con vallas,Tia-Adana BELLE,1,46577,2
Torneo de Scotland,carrera 400 m con vallas,TJ HOLMES,1,46620,3
Torneo de Scotland,carrera 42000 m,Mule WASIHUN,1,7305665,1
Torneo de Scotland,carrera 42000 m,Sisay LEMMA,1,7320643,2
Torneo de Scotland,carrera 42000 m,Kenenisa BEKELE,1,7320711,3
Torneo de Scotland,carrera 5000 m,Lopez LOMONG,1,772498,1
Torneo de Scotland,carrera 5000 m,Edward Zakayo PINGUA,1,774102,2
Torneo de Scotland,carrera 5000 m,Gabriela DEBUES-STAFFORD,1,776390,3
Torneo de Scotland,carrera 800 m,Marcin LEWANDOWSKI,1,102438,1
Torneo de Scotland,carrera 800 m,Rose Mary ALMANZA,1,102689,2
Torneo de Scotland,carrera 800 m,Kate GRACE,1,102807,3
Torneo de Scotland,lanzamiento de bala,Alyona GORDEYEVA,8,2521,1
Torneo de Scotland,lanzamiento de bala,Maggie EWEN,8,2510,2
Torneo de Scotland,lanzamiento de bala,Anna AVDEYEVA,6,2510,3
Torneo de Scotland,lanzamiento de disco,Christoph HARTING,9,7880,1
Torneo de Scotland,lanzamiento de disco,Kelsey CARD,5,7880,2
Torneo de Scotland,lanzamiento de disco,Andressa DE MORAIS,9,7822,3
Torneo de Scotland,lanzamiento de jabalina,Yekaterina STARYGINA,10,9930,1
Torneo de Scotland,lanzamiento de jabalina,Sara KOLAK,6,9914,2
Torneo de Scotland,lanzamiento de jabalina,Bernhard SEIFERT,10,9873,3
Torneo de Scotland,lanzamiento de martillo,Javier CIENFUEGOS,6,8956,1
Torneo de Scotland,lanzamiento de martillo,Réka GYURÁTZ,7,8951,2
Torneo de Scotland,lanzamiento de martillo,Nick MILLER,5,8934,3
Torneo de Scotland,salto con pertiga,Ernest John OBIENA,4,665,1
Torneo de Scotland,salto con pertiga,Sam KENDRICKS,10,665,2
