nombre_torneo,nombre_especialidad,nombre_deportista,marca,intento
Torneo de Ukraine,lanzamiento de bala,Joe KOVACS,2519,6
Torneo de Ukraine,lanzamiento de bala,Daniella HILL,2517,7
Torneo de Denmark,lanzamiento de disco,Sandra PERKOVIĆ,7877,10
Torneo de Denmark,lanzamiento de disco,Andressa DE MORAIS,7869,9
Torneo de Denmark,lanzamiento de disco,Yang CHEN,7863,7
Torneo de Tanzania,salto con pertiga,Piotr LISEK,667,2
Torneo de Tanzania,salto con pertiga,Augusto DUTRA,664,2
Torneo de Tanzania,salto con pertiga,Raphael HOLZDEPPE,662,7
Torneo de Sweden,lanzamiento de jabalina,Kim AMB,9948,1
Torneo de Sweden,lanzamiento de jabalina,Jakub VADLEJCH,9934,3
Torneo de Sweden,lanzamiento de jabalina,Kara WINGER,9923,2
Torneo de Luxembourg,salto largo,Yanis Esmeralda DAVID,956,7
Torneo de Luxembourg,salto largo,Yelena SOKOLOVA,955,7
Torneo de Luxembourg,salto largo,Zarck VISSER,952,6
Torneo de Sri Lanka,salto con pertiga,Anzhelika SIDOROVA,667,6
Torneo de Sri Lanka,salto con pertiga,Augusto DUTRA,666,9
Torneo de Sri Lanka,salto con pertiga,Valentin LAVILLENIE,663,2
Torneo de Kiribati,salto de altura,Daniil TSYPLAKOV,261,4
Torneo de Kiribati,salto de altura,Kamila LIĆWINKO,260,9
Torneo de Kiribati,salto de altura,Ilya IVANYUK,259,9
Torneo de Montenegro,lanzamiento de disco,Yang CHEN,7893,10
Torneo de Montenegro,lanzamiento de disco,Alex ROSE,7874,7
Torneo de Montenegro,lanzamiento de disco,Shadae LAWRENCE,7824,4
Torneo de Albania,lanzamiento de disco,Nadine MÜLLER,7903,6
Torneo de Albania,lanzamiento de disco,Xinyue SU,7803,7
Torneo de Albania,lanzamiento de disco,Fedrick DACRES,7795,7
Torneo de Russia,salto de altura,Michael MASON,261,5
Torneo de Russia,salto de altura,Mirela DEMIREVA,260,2
Torneo de Russia,salto de altura,Anna CHICHEROVA,259,5
Torneo de Nigeria,salto triple,Thea LAFOND,1995,9
Torneo de Nigeria,salto triple,Yosiris URRUTIA,1988,2
Torneo de Nigeria,salto triple,Benjamin WILLIAMS,1985,5
Torneo de Yemen,lanzamiento de jabalina,Elizabeth GLEADLE,9946,9
Torneo de Yemen,lanzamiento de jabalina,Yekaterina STARYGINA,9934,8
Torneo de Yemen,lanzamiento de jabalina,Kim AMB,9899,3
Torneo de Egypt,salto de altura,Katarina JOHNSON-THOMPSON,259,4
Torneo de Egypt,salto de altura,Joel BADEN,258,10
Torneo de Egypt,salto de altura,Mirela DEMIREVA,256,2
Torneo de Kazakhstan,lanzamiento de bala,Anita MÁRTON,2520,8
Torneo de Kazakhstan,lanzamiento de bala,Portious WARREN,2514,9
Torneo de Kazakhstan,lanzamiento de bala,Jessica RAMSEY,2509,1
Torneo de Israel,salto de altura,Mirela DEMIREVA,261,9
Torneo de Israel,salto de altura,Bohdan BONDARENKO,260,5
Torneo de Israel,salto de altura,Marie-Laurence JUNGFLEISCH,259,3
Torneo de Nicaragua,lanzamiento de bala,Paulina GUBA,2516,2
Torneo de Nicaragua,lanzamiento de bala,Chukwuebuka ENEKWECHI,2511,4
Torneo de Nicaragua,lanzamiento de bala,Anita MÁRTON,2508,3
Torneo de Portugal,lanzamiento de martillo,Hleb DUDARAU,8972,9
Torneo de Portugal,lanzamiento de martillo,Eivind HENRIKSEN,8958,8
Torneo de Portugal,lanzamiento de martillo,DeAnna PRICE,8945,9
Torneo de United Kingdom,salto con pertiga,Renaud LAVILLENIE,666,7
Torneo de United Kingdom,salto con pertiga,Katerina STEFANIDI,665,7
Torneo de United Kingdom,salto con pertiga,Piotr LISEK,664,10
Torneo de Palau,salto largo,Hilary KPATCHA,956,8
Torneo de Palau,salto largo,Shara PROCTOR,953,10
Torneo de Palau,salto largo,Alina ROTARU,951,1
Torneo de Argentina,salto con pertiga,Andrew IRWIN,667,8
Torneo de Argentina,salto con pertiga,Olivia GRUVER,666,4
Torneo de Argentina,salto con pertiga,Alysha NEWMAN,663,1
Torneo de Armenia,lanzamiento de jabalina,Magnus KIRT,9861,7
Torneo de Armenia,lanzamiento de jabalina,Kelsey-Lee BARBER,9836,4
Torneo de Armenia,lanzamiento de jabalina,Sara KOLAK,9822,3
Torneo de Algeria,salto de altura,Yuliya LEVCHENKO,261,4
Torneo de Algeria,salto de altura,Ana ŠIMIĆ,260,8
Torneo de Algeria,salto de altura,Ella JUNNILA,259,6
Torneo de Israel,salto triple,Yaming ZHU,1992,3
Torneo de Israel,salto triple,Cristian NÁPOLES,1991,10
Torneo de Israel,salto triple,Darya NIDBAYKINA,1985,1
Torneo de Mali,salto con pertiga,Kurtis MARSCHALL,665,3
Torneo de Mali,salto con pertiga,Ninon GUILLON-ROMARIN,662,10
Torneo de Mali,salto con pertiga,Huiqin XU,660,9
Torneo de Libya,lanzamiento de jabalina,Lina MUZE,9936,9
Torneo de Libya,lanzamiento de jabalina,Dmitriy TARABIN,9896,9
Torneo de Libya,lanzamiento de jabalina,Eda TUĞSUZ,9891,6
Torneo de Grenada,salto triple,Olga RYPAKOVA,1988,10
Torneo de Grenada,salto triple,Necatí ER,1984,10
Torneo de Grenada,salto triple,Kristin GIERISCH,1975,5
Torneo de Greece,salto triple,Chengetayi MAPAYA,1986,8
Torneo de Greece,salto triple,Necatí ER,1983,7
Torneo de Greece,salto triple,Benjamin WILLIAMS,1981,2
Torneo de Bangladesh,salto largo,Thobias MONTLER,956,4
Torneo de Bangladesh,salto largo,Caterine IBARGUEN,948,4
Torneo de Bangladesh,salto largo,Tori BOWIE,947,5
Torneo de Kenya,lanzamiento de jabalina,Kara WINGER,9893,8
Torneo de Kenya,lanzamiento de jabalina,Liveta JASIŪNAITĖ,9888,8
Torneo de Kenya,lanzamiento de jabalina,Marcin KRUKOWSKI,9875,3
Torneo de United Kingdom,lanzamiento de jabalina,Sara KOLAK,9924,1
Torneo de United Kingdom,lanzamiento de jabalina,Shivpal SINGH,9877,6
Torneo de United Kingdom,lanzamiento de jabalina,Yekaterina STARYGINA,9867,9
Torneo de Ireland,lanzamiento de martillo,Paweł FAJDEK,8981,3
Torneo de Ireland,lanzamiento de martillo,Hanna SKYDAN,8951,7
Torneo de Ireland,lanzamiento de martillo,Alexandra TAVERNIER,8946,9
Torneo de Malaysia,salto con pertiga,Renaud LAVILLENIE,666,10
Torneo de Malaysia,salto con pertiga,Olivia GRUVER,664,10
Torneo de Malaysia,salto con pertiga,Jennifer SUHR,662,7
Torneo de South Africa,lanzamiento de martillo,Rudy WINKLER,8971,6
Torneo de South Africa,lanzamiento de martillo,Janee KASSANAVOID,8960,1
Torneo de South Africa,lanzamiento de martillo,Sean DONNELLY,8944,9
Torneo de Netherlands,salto largo,Caterine IBARGUEN,953,4
Torneo de Netherlands,salto largo,Tissanna HICKLING,951,9
Torneo de Netherlands,salto largo,Hilary KPATCHA,946,5
Torneo de Paraguay,lanzamiento de bala,Tomas WALSH,2498,3
Torneo de Paraguay,lanzamiento de bala,Michelle CARTER,2494,8
Torneo de Paraguay,lanzamiento de bala,Armin SINANČEVIĆ,2485,2
Torneo de Rwanda,salto largo,Shoutarou SHIROYAMA,955,2
Torneo de Rwanda,salto largo,Tissanna HICKLING,954,3
Torneo de Rwanda,salto largo,Yanis Esmeralda DAVID,952,7
Torneo de Turkey,salto triple,Dmitriy SOROKIN,1988,8
Torneo de Turkey,salto triple,Olga RYPAKOVA,1969,8
Torneo de Turkey,salto triple,Ruiting WU,1960,3
Torneo de Vatican City,salto con pertiga,Yarisley SILVA,667,3
Torneo de Vatican City,salto con pertiga,Anzhelika SIDOROVA,662,10
Torneo de Vatican City,salto con pertiga,Robeilys PEINADO,661,6
Torneo de Uruguay,lanzamiento de bala,Konrad BUKOWIECKI,2521,7
Torneo de Uruguay,lanzamiento de bala,Chukwuebuka ENEKWECHI,2517,2
Torneo de Uruguay,lanzamiento de bala,Lijiao GONG,2515,10
Torneo de Colombia,lanzamiento de martillo,Javier CIENFUEGOS,8991,8
Torneo de Colombia,lanzamiento de martillo,Yevgeniy KOROTOVSKIY,8963,5
Torneo de Colombia,lanzamiento de martillo,Sofiya PALKINA,8936,6
Torneo de Brazil,salto con pertiga,Emily GROVE,664,8
Torneo de Brazil,salto con pertiga,Andrew IRWIN,663,7
Torneo de Brazil,salto con pertiga,Eliza MCCARTNEY,662,2
Torneo de French Guiana,salto triple,Darya NIDBAYKINA,1994,2
Torneo de French Guiana,salto triple,Christian TAYLOR,1990,9
Torneo de French Guiana,salto triple,Liadagmis POVEA,1981,1
Torneo de Nigeria,lanzamiento de bala,Konrad BUKOWIECKI,2511,7
Torneo de Nigeria,lanzamiento de bala,Michelle CARTER,2509,5
Torneo de Nigeria,lanzamiento de bala,Danniel THOMAS-DODD,2502,5
Torneo de Oman,salto triple,Nelson ÉVORA,1990,6
Torneo de Oman,salto triple,Diana ZAGAINOVA,1981,3
Torneo de Oman,salto triple,Andy DÍAZ,1967,9
Torneo de Malta,salto con pertiga,Kc LIGHTFOOT,667,4
Torneo de Malta,salto con pertiga,Zachery BRADFORD,665,2
Torneo de Malta,salto con pertiga,Alysha NEWMAN,664,8
Torneo de Venezuela,lanzamiento de disco,Kelsey CARD,7900,7
Torneo de Venezuela,lanzamiento de disco,Alex ROSE,7862,10
Torneo de Venezuela,lanzamiento de disco,Valarie ALLMAN,7832,2
Torneo de Micronesia,lanzamiento de bala,Orazio CREMONA,2509,2
Torneo de Micronesia,lanzamiento de bala,Jacko GILL,2506,1
Torneo de Micronesia,lanzamiento de bala,Fanny ROOS,2502,2
Torneo de Northern Ireland,salto triple,Yekaterina KONEVA,1994,1
Torneo de Northern Ireland,salto triple,Alexsandro MELO,1990,8
Torneo de Northern Ireland,salto triple,Olha SALADUKHA,1975,4
Torneo de Comoros,salto con pertiga,Jennifer SUHR,667,4
Torneo de Comoros,salto con pertiga,Zachery BRADFORD,665,10
Torneo de Comoros,salto con pertiga,Nikoleta KIRIAKOPOULOU,663,10
Torneo de Micronesia,salto largo,Juan Miguel ECHEVARRÍA,956,1
Torneo de Micronesia,salto largo,Alina ROTARU,955,9
Torneo de Micronesia,salto largo,Andwuelle WRIGHT,950,6
Torneo de Honduras,salto largo,Tissanna HICKLING,955,1
Torneo de Honduras,salto largo,Maykel MASSÓ,953,2
Torneo de Honduras,salto largo,Shara PROCTOR,952,1
Torneo de Vatican City,lanzamiento de jabalina,Johannes VETTER,9916,9
Torneo de Vatican City,lanzamiento de jabalina,Arshad NADEEM,9897,1
Torneo de Vatican City,lanzamiento de jabalina,Eda TUĞSUZ,9886,9
Torneo de Sri Lanka,salto triple,Keturah ORJI,1992,4
Torneo de Sri Lanka,salto triple,Olga RYPAKOVA,1991,1
Torneo de Sri Lanka,salto triple,Paraskevi PAPACHRISTOU,1990,7
Torneo de Jordan,salto de altura,Yaroslava MAHUCHIKH,261,7
Torneo de Jordan,salto de altura,Katarina JOHNSON-THOMPSON,260,10
Torneo de Jordan,salto de altura,Nicola MCDERMOTT,259,3
Torneo de Mongolia,salto con pertiga,Paweł WOJCIECHOWSKI,667,8
Torneo de Mongolia,salto con pertiga,Yarisley SILVA,666,9
Torneo de Mongolia,salto con pertiga,Kurtis MARSCHALL,665,2
Torneo de Niger,lanzamiento de bala,Mesud PEZER,2516,6
Torneo de Niger,lanzamiento de bala,Rachel FATHERLY,2515,2
Torneo de Niger,lanzamiento de bala,Anna AVDEYEVA,2509,10
Torneo de Angola,salto triple,Caterine IBARGUEN,1995,7
Torneo de Angola,salto triple,Yulimar ROJAS,1994,9
Torneo de Angola,salto triple,Christian TAYLOR,1982,4
Torneo de United Arab Emirates,lanzamiento de bala,Bob BERTEMES,2521,1
Torneo de United Arab Emirates,lanzamiento de bala,Chukwuebuka ENEKWECHI,2516,5
Torneo de United Arab Emirates,lanzamiento de bala,Aliona DUBITSKAYA,2510,8
Torneo de Yemen,lanzamiento de bala,Fanny ROOS,2513,4
Torneo de Yemen,lanzamiento de bala,Portious WARREN,2500,10
Torneo de Yemen,lanzamiento de bala,Orazio CREMONA,2494,2
Torneo de Benin,salto largo,Kenyattia HACKWORTH,956,2
Torneo de Benin,salto largo,Shara PROCTOR,955,3
Torneo de Benin,salto largo,Malaika MIHAMBO,954,9
Torneo de Saint Lucia,lanzamiento de jabalina,Yekaterina STARYGINA,9962,5
Torneo de Saint Lucia,lanzamiento de jabalina,Ariana INCE,9948,4
Torneo de Saint Lucia,lanzamiento de jabalina,Eda TUĞSUZ,9940,7
Torneo de Russia,salto con pertiga,Huiqin XU,665,10
Torneo de Russia,salto con pertiga,Cole WALSH,659,9
Torneo de Russia,salto con pertiga,Robeilys PEINADO,658,5
Torneo de Bulgaria,lanzamiento de disco,Lukas WEISSHAIDINGER,7849,6
Torneo de Bulgaria,lanzamiento de disco,Ehsan HADADI,7844,2
Torneo de Bulgaria,lanzamiento de disco,Yaimé PÉREZ,7794,5
Torneo de Cyprus,salto triple,Diana ZAGAINOVA,1986,9
Torneo de Cyprus,salto triple,Omar CRADDOCK,1984,9
Torneo de Cyprus,salto triple,Alexis COPELLO,1983,7
Torneo de Eritrea,lanzamiento de jabalina,Christin HUSSONG,9966,3
Torneo de Eritrea,lanzamiento de jabalina,Keshorn WALCOTT,9949,4
Torneo de Eritrea,lanzamiento de jabalina,Yekaterina STARYGINA,9925,5
Torneo de China,salto de altura,Mariya LASITSKENE,261,6
Torneo de China,salto de altura,Svetlana RADZIVIL,260,9
Torneo de China,salto de altura,Anna CHICHEROVA,259,7
Torneo de Honduras,lanzamiento de disco,Whitney ASHLEY,7900,9
Torneo de Honduras,lanzamiento de disco,Alex ROSE,7894,2
Torneo de Honduras,lanzamiento de disco,Laulauga TAUSAGA,7879,5
Torneo de Myanmar,salto triple,Yekaterina KONEVA,1995,7
Torneo de Myanmar,salto triple,Yanis Esmeralda DAVID,1990,6
Torneo de Myanmar,salto triple,Nadia EKE,1988,6
Torneo de Benin,lanzamiento de bala,Chukwuebuka ENEKWECHI,2521,6
Torneo de Benin,lanzamiento de bala,Armin SINANČEVIĆ,2517,2
Torneo de Benin,lanzamiento de bala,Rachel FATHERLY,2514,8
Torneo de Croatia,salto de altura,Daniil TSYPLAKOV,261,8
Torneo de Croatia,salto de altura,Iryna GERASHCHENKO,260,3
Torneo de Croatia,salto de altura,Daniela STANCIU,259,9
Torneo de Netherlands,lanzamiento de martillo,Serhiy PEREVOZNIKOV,8971,6
Torneo de Netherlands,lanzamiento de martillo,Janee KASSANAVOID,8966,3
Torneo de Netherlands,lanzamiento de martillo,Maggie EWEN,8950,8
Torneo de Belize,lanzamiento de martillo,Wojciech NOWICKI,8987,8
Torneo de Belize,lanzamiento de martillo,Na LUO,8930,3
Torneo de Belize,lanzamiento de martillo,Hanna MALYSHIK,8888,9
Torneo de Sudan,salto triple,Jordan Alejandro DÍAZ FORTUN,1995,5
Torneo de Sudan,salto triple,Almir DOS SANTOS,1987,5
Torneo de Sudan,salto triple,Necatí ER,1983,7
Torneo de Algeria,salto con pertiga,Michaela MEIJER,666,9
Torneo de Algeria,salto con pertiga,Robeilys PEINADO,665,3
Torneo de Algeria,salto con pertiga,Nikoleta KIRIAKOPOULOU,664,6
Torneo de Sierra Leone,salto largo,Alina ROTARU,956,8
Torneo de Sierra Leone,salto largo,Chantel MALONE,955,4
Torneo de Sierra Leone,salto largo,Ruswahl SAMAAI,954,5
Torneo de Suriname,salto triple,Kristin GIERISCH,1996,7
Torneo de Suriname,salto triple,Donald SCOTT,1995,4
Torneo de Suriname,salto triple,Almir DOS SANTOS,1990,9
Torneo de Saint Lucia,lanzamiento de bala,Fanny ROOS,2511,8
Torneo de Saint Lucia,lanzamiento de bala,Eldred HENRY,2497,4
Torneo de Saint Lucia,lanzamiento de bala,Anna AVDEYEVA,2494,9
Torneo de Tajikistan,lanzamiento de jabalina,Barbora ŠPOTÁKOVÁ,9879,3
Torneo de Tajikistan,lanzamiento de jabalina,Julius YEGO,9744,9
Torneo de Tajikistan,lanzamiento de jabalina,Liveta JASIŪNAITĖ,9670,3
Torneo de Oman,salto con pertiga,Katerina STEFANIDI,666,6
Torneo de Oman,salto con pertiga,Angelica BENGTSSON,665,8
Torneo de Oman,salto con pertiga,Cole WALSH,664,8
Torneo de Comoros,lanzamiento de disco,Martin WIERIG,7895,2
Torneo de Comoros,lanzamiento de disco,Daniel STÅHL,7870,10
Torneo de Comoros,lanzamiento de disco,Nadine MÜLLER,7823,1
Torneo de Russia,lanzamiento de disco,Yelena PANOVA,7860,9
Torneo de Russia,lanzamiento de disco,Kelsey CARD,7850,10
Torneo de Russia,lanzamiento de disco,Fernanda MARTINS,7834,5
Torneo de Wales,salto largo,Jeff HENDERSON,954,5
Torneo de Wales,salto largo,Changzhou HUANG,953,3
Torneo de Wales,salto largo,Shara PROCTOR,952,3
Torneo de Nicaragua,lanzamiento de disco,Sam MATTIS,7901,10
Torneo de Nicaragua,lanzamiento de disco,Yang CHEN,7840,3
Torneo de Nicaragua,lanzamiento de disco,Andrius GUDŽIUS,7834,7
Torneo de Myanmar,salto largo,Miltiadis TENTOGLOU,955,9
Torneo de Myanmar,salto largo,Caterine IBARGUEN,953,4
Torneo de Myanmar,salto largo,Will CLAYE,948,6
Torneo de Mongolia,lanzamiento de martillo,Nick MILLER,8967,10
Torneo de Mongolia,lanzamiento de martillo,Hleb DUDARAU,8943,1
Torneo de Mongolia,lanzamiento de martillo,Yelizaveta TSAREVA,8908,8
Torneo de Australia,lanzamiento de disco,Daniel STÅHL,7899,7
Torneo de Australia,lanzamiento de disco,Fedrick DACRES,7892,6
Torneo de Australia,lanzamiento de disco,Mélina ROBERT-MICHON,7886,4
Torneo de Japan,salto con pertiga,Olivia GRUVER,665,1
Torneo de Japan,salto con pertiga,Ling LI,663,10
Torneo de Japan,salto con pertiga,Yarisley SILVA,659,1
Torneo de Virgin Islands (British),lanzamiento de martillo,Réka GYURÁTZ,8980,4
Torneo de Virgin Islands (British),lanzamiento de martillo,Sofiya PALKINA,8970,8
Torneo de Virgin Islands (British),lanzamiento de martillo,Hleb DUDARAU,8935,1
Torneo de Tonga,salto con pertiga,Angelica BENGTSSON,667,1
Torneo de Tonga,salto con pertiga,Paweł WOJCIECHOWSKI,662,1
Torneo de Tonga,salto con pertiga,Katerina STEFANIDI,661,10
Torneo de Iran,salto de altura,Ella JUNNILA,260,6
Torneo de Iran,salto de altura,Svetlana RADZIVIL,259,2
Torneo de Iran,salto de altura,Ana ŠIMIĆ,258,8
Torneo de Guinea-Bissau,lanzamiento de jabalina,Kara WINGER,9957,8
Torneo de Guinea-Bissau,lanzamiento de jabalina,Liveta JASIŪNAITĖ,9942,7
Torneo de Guinea-Bissau,lanzamiento de jabalina,Alexie ALAÏS,9928,5
Torneo de Iceland,salto largo,Changzhou HUANG,951,9
Torneo de Iceland,salto largo,Maryna BEKH-ROMANCHUK,950,7
Torneo de Iceland,salto largo,Jeff HENDERSON,949,7
Torneo de Benin,salto triple,Yekaterina KONEVA,1993,6
Torneo de Benin,salto triple,Nadia EKE,1992,2
Torneo de Benin,salto triple,Necatí ER,1978,10
Torneo de India,salto triple,Caterine IBARGUEN,1987,7
Torneo de India,salto triple,Ruiting WU,1983,5
Torneo de India,salto triple,Nadia EKE,1982,3
Torneo de Sweden,lanzamiento de bala,Danniel THOMAS-DODD,2521,10
Torneo de Sweden,lanzamiento de bala,Jeneva STEVENS,2515,10
Torneo de Sweden,lanzamiento de bala,Chase EALEY,2508,7
Torneo de Rwanda,lanzamiento de bala,Maggie EWEN,2503,6
Torneo de Rwanda,lanzamiento de bala,Filip MIHALJEVIĆ,2493,2
Torneo de Rwanda,lanzamiento de bala,Konrad BUKOWIECKI,2492,7
Torneo de Vietnam,salto triple,Yosiris URRUTIA,1980,9
Torneo de Vietnam,salto triple,Christian TAYLOR,1977,8
Torneo de Vietnam,salto triple,Paraskevi PAPACHRISTOU,1964,6
Torneo de Syria,lanzamiento de disco,Marike STEINACKER,7871,8
Torneo de Syria,lanzamiento de disco,Yekaterina STROKOVA,7860,7
Torneo de Syria,lanzamiento de disco,Nadine MÜLLER,7794,2
Torneo de Indonesia,lanzamiento de martillo,Joanna FIODOROW,8963,9
Torneo de Indonesia,lanzamiento de martillo,Özkan BALTACI,8960,6
Torneo de Indonesia,lanzamiento de martillo,Alexandra TAVERNIER,8927,7
Torneo de Serbia,salto con pertiga,Ninon GUILLON-ROMARIN,667,10
Torneo de Serbia,salto con pertiga,Iryna ZHUK,664,9
Torneo de Serbia,salto con pertiga,Kurtis MARSCHALL,660,1
Torneo de Chile,lanzamiento de martillo,Iryna KLYMETS,8959,2
Torneo de Chile,lanzamiento de martillo,Gwen BERRY,8944,5
Torneo de Chile,lanzamiento de martillo,Anita WŁODARCZYK,8935,6
Torneo de French Guiana,salto largo,Xinglong GAO,955,5
Torneo de French Guiana,salto largo,Ruswahl SAMAAI,954,10
Torneo de French Guiana,salto largo,Shoutarou SHIROYAMA,952,4
Torneo de Bolivia,lanzamiento de bala,Rachel FATHERLY,2511,5
Torneo de Bolivia,lanzamiento de bala,Armin SINANČEVIĆ,2510,4
Torneo de Bolivia,lanzamiento de bala,Alyona GORDEYEVA,2502,10
Torneo de Saint Kitts and Nevis,salto con pertiga,Andrew IRWIN,664,5
Torneo de Saint Kitts and Nevis,salto con pertiga,Nikoleta KIRIAKOPOULOU,663,7
Torneo de Saint Kitts and Nevis,salto con pertiga,Thiago BRAZ,662,9
Torneo de Taiwan,salto largo,Zarck VISSER,955,5
Torneo de Taiwan,salto largo,Brittney REESE,953,9
Torneo de Taiwan,salto largo,Juan Miguel ECHEVARRÍA,952,5
Torneo de Egypt,lanzamiento de bala,Sophie MCKINNA,2520,10
Torneo de Egypt,lanzamiento de bala,Jessica RAMSEY,2519,10
Torneo de Egypt,lanzamiento de bala,Jacko GILL,2506,8
Torneo de Estonia,salto largo,Keturah ORJI,954,3
Torneo de Estonia,salto largo,Naa ANANG,953,1
Torneo de Estonia,salto largo,Xinglong GAO,952,1
Torneo de Guatemala,lanzamiento de martillo,Zheng WANG,8983,6
Torneo de Guatemala,lanzamiento de martillo,Özkan BALTACI,8967,9
Torneo de Guatemala,lanzamiento de martillo,Malwina KOPRON,8943,6
Torneo de Bosnia and Herzegovina,salto triple,Olha SALADUKHA,1983,5
Torneo de Bosnia and Herzegovina,salto triple,Keturah ORJI,1980,1
Torneo de Bosnia and Herzegovina,salto triple,Christian TAYLOR,1979,10
Torneo de Norway,lanzamiento de disco,Christoph HARTING,7905,4
Torneo de Norway,lanzamiento de disco,Fedrick DACRES,7878,1
Torneo de Norway,lanzamiento de disco,Reggie JAGERS III,7876,4
Torneo de Ethiopia,salto triple,Omar CRADDOCK,1994,7
Torneo de Ethiopia,salto triple,Donald SCOTT,1989,6
Torneo de Ethiopia,salto triple,Benjamin WILLIAMS,1984,9
Torneo de French Guiana,salto de altura,Erika KINSEY,261,1
Torneo de French Guiana,salto de altura,Maksim NEDASEKAU,260,5
Torneo de French Guiana,salto de altura,Svetlana RADZIVIL,259,7
Torneo de Kosovo,lanzamiento de jabalina,Barbora ŠPOTÁKOVÁ,9916,2
Torneo de Kosovo,lanzamiento de jabalina,Shivpal SINGH,9824,2
Torneo de Kosovo,lanzamiento de jabalina,Shiying LIU,9791,4
Torneo de Turkey,salto de altura,María Fernanda MURILLO,261,5
Torneo de Turkey,salto de altura,Iryna GERASHCHENKO,260,10
Torneo de Turkey,salto de altura,Ella JUNNILA,258,6
Torneo de Ivory Coast,salto con pertiga,Ninon GUILLON-ROMARIN,665,9
Torneo de Ivory Coast,salto con pertiga,Sandi MORRIS,664,7
Torneo de Ivory Coast,salto con pertiga,Piotr LISEK,659,7
Torneo de Italy,lanzamiento de martillo,Zalina PETRIVSKAYA,8992,1
Torneo de Italy,lanzamiento de martillo,Nick MILLER,8948,6
Torneo de Italy,lanzamiento de martillo,Laura IGAUNE,8943,6
Torneo de Uzbekistan,lanzamiento de jabalina,Cyprian MRZYGŁÓD,9939,2
Torneo de Uzbekistan,lanzamiento de jabalina,Antti RUUSKANEN,9876,9
Torneo de Uzbekistan,lanzamiento de jabalina,Haruka KITAGUCHI,9867,6
Torneo de Zimbabwe,salto con pertiga,Augusto DUTRA,666,1
Torneo de Zimbabwe,salto con pertiga,Angelica BENGTSSON,664,6
Torneo de Zimbabwe,salto con pertiga,Sondre GUTTORMSEN,660,3
